eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,cluster
201608010022,2016,7,31,,1,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,,"07/31/2016: A suicide bomber detonated at the Syrian Armed Forces (SAF) Al Hikmah Base in Aleppo city, Syria. Following the blast, additional assailants armed with projectiles attacked the base. Aside from the death of the bomber, there were an unknown number of casualties in the incident. Additionally, at least 12 soldiers were abducted and their whereabouts are unknown. Al-Nusrah Front, Ahrar al-Sham, and Ansar al-Din Front all claimed responsibility for the attack.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,1,6,Hostage Taking (Kidnapping),3.0,Bombing/Explosion,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Syrian Armed Forces (SAF),Al Hikmah Base,200.0,Syria,,,,,,,,,,,,,,,,,Al-Nusrah Front,,Ahrar al-Sham,,Ansar al-Din Front,,,0.0,0.0,0.0,0,1.0,0.0,1.0,10.0,Unknown,1.0,7.0,"Posted to website, blog, etc.",1.0,7.0,"Posted to website, blog, etc.",0.0,6,Explosives,13.0,Suicide (carried bodily by human being),6.0,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",13.0,Unknown,,,,,,,Several 120-mm mortars were used in the attack.,,0.0,1.0,,0.0,,-9,,,,,1.0,12.0,0.0,,-99.0,,,0.0,,,,,,7.0,Unknown,-99.0,,"""Rebel shelling kills civilians in Syria's Aleppo,"" Al Jazeera, August 1, 2016.","""Offensive launched by group of 5,000 militants in southeastern Aleppo repelled with support of Russian Aerospace Forces - Gen. Rudskoi,"" Russia & CIS Military Newswire, August 1, 2016.","""Syrian rebels make gains in Aleppo offensive,"" Al-Jazirah Satellite Channel Television, August 1, 2016.",START Primary Collection,0,0,0,0,,8
201608010024,2016,8,1,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,The incident occurred in Hamdaniyeh neighborhood in Aleppo.,"08/01/2016: Assailants fired projectiles that landed and detonated in Hamdaniyeh neighborhood, Aleppo, Syria. At least 9 people were killed and an unknown number of others were wounded in the attack. Both Ahrar al-Sham and Al-Nusrah Front claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Hamdanieh District,District,200.0,Syria,,,,,,,,,,,,,,,,,Ahrar al-Sham,,Al-Nusrah Front,,,,,0.0,0.0,,0,-99.0,0.0,1.0,10.0,Unknown,1.0,10.0,Unknown,,,,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Rockets were used in the attack.,9.0,0.0,0.0,,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Rebel shelling kills civilians in Syria's Aleppo,"" Al Jazeera, August 1, 2016.","""Syria: Rebel shelling 'kills 28 civilians' in Aleppo; Six children and eight women were among those killed in two of the capital's government-controlled neighbourhoods,"" The Independent, August 1, 2016.","""Syrian rebels launch push to break Aleppo siege,"" Lebanon Daily Star, August 1, 2016.",START Primary Collection,0,0,0,0,,8
201608010025,2016,8,1,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,The incident occurred near the Ramusah area.,"08/01/2016: Assailants armed with projectiles and firearms attacked an area near Ramusah, Aleppo, Syria. At least four people were killed in the attack. Several groups, including Al-Nusrah Front, Ahrar al-Sham, the Southern Front, the Free Syrian Army, Nur-al-Din al-Zinki Movement, Shamiya Front, and Al-Sham Legion, all claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,200.0,Syria,,,,,,,,,,,,,,,,,Al-Nusrah Front,,Ahrar al-Sham,,Southern Front,,,0.0,0.0,0.0,0,-99.0,0.0,1.0,10.0,Unknown,1.0,7.0,"Posted to website, blog, etc.",1.0,7.0,"Posted to website, blog, etc.",0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,2.0,Automatic or Semi-Automatic Rifle,5.0,Firearms,4.0,Rifle/Shotgun (non-automatic),,,,,"Rockets, mortars, 23-mm machine guns, and sniper rifles were used in the attack.",4.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the lowest estimates are reported here.","""Russian army helicopter  shot down  over Syria,"" The Gulf Today, August 1, 2016.","""Syrian rebels launch push to break Aleppo siege,"" The Daily Star (Lebanon), August 1, 2016.","""Syria: Alleged Cease-Fire Violations by Regime, Allies; Anti-Regime Hostilities 2 August 2016,"" Summary, August 2, 2016.",START Primary Collection,0,0,0,0,,8
201608020003,2016,8,2,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,The incident occurred in the Saladin neighborhood.,"08/02/2016: Assailants fired chemical-laced rockets that landed and detonated in Saladin neighborhood, Aleppo, Syria. At least seven people were killed and 20 others were injured in the attack. No group claimed responsibility; however, sources attributed the incident to the Nur-al-Din al-Zinki Movement.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Salahuddien District,District,200.0,Syria,,,,,,,,,,,,,,,,,Nur-al-Din al-Zinki Movement,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,2,Chemical,30.0,Explosive,,,,,,,,,,,,,Rockets containing chlorine gas were used in the attack.,7.0,0.0,0.0,20.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Moscow - Russia says 7 killed in Syria rebel attack using 'poison' rockets,"" AFP (North European Service), August 3, 2016.","""Syria alleged chemical attacks: Reports of incidents in 2 cities,"" CNN, August 2, 2016.","""Syria war: Rebels vow to intensify offensive in Aleppo,"" Al Jazeera, August 2, 2016.",START Primary Collection,0,0,0,0,,8
201608020077,2016,8,2,,0,,200,Syria,10,Middle East & North Africa,Rif Dimashq,Madaya,33.691704,36.100682,1.0,0,,"08/02/2016: A sniper shot and injured a child in Madaya, Rif Dimashq, Syria. No group claimed responsibility for the attack.",1,1,1,1,5.0,State Actors,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilian,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,4.0,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,A sniper rifle was used in the attack.,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,There is doubt that this incident meets terrorism-related criteria. Activists claimed that the attack was carried out by a pro-government sniper.,"""Warplanes pound SyriaÂ¡Â¯s Idlib as battles rage in Aleppo,"" Washington Post, August 14, 2016.",,,START Primary Collection,-9,-9,0,-9,,0
201608030029,2016,8,3,"July 31-August 6, 2016",0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,The incident occurred in Sheikh Maqsoud neighborhood in Aleppo.,"08/00/2016: Sometime between July 31, 2016 and August 6, 2016, assailants fired projectiles that landed and detonated in Sheikh Maqsoud neighborhood, Aleppo, Syria. At least five people were killed in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Sheikh Maqsud Neighborhood,Neighborhood,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Battle for key military base rages in Syria's Aleppo,"" Al Jazeera - English, August 6, 2016.",,,START Primary Collection,-9,-9,0,-9,,8
201608030037,2016,7,31,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,The incident occurred in the Ramusah area.,"07/31/2016: Explosive devices detonated in a tunnel underneath a Syrian Armed Forces (SAF) headquarters in Ramusah neighborhood, Aleppo, Syria. It is unknown whether there were any casualties in the blasts. The Free Syrian Army claimed responsibility for the attack.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Syrian Armed Forces (SAF),Headquarter,200.0,Syria,,,,,,,,,,,,,,,,,Free Syrian Army,,,,,,,0.0,,,0,-99.0,0.0,1.0,6.0,Video,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,1,4.0,Unknown,-99.0,A tunnel was damaged in the blast.,0.0,,,,,,,,,,,,,,,,,"""Syrian rebels push to break siege in Aleppo,"" CNN, August 3, 2016.","""Aleppo Siege Continues With Chemical Gas Attacks and Relentless Air Strikes,"" MSNBC Newsweek, August 3, 2016.","""Rebel Syrian fighters detonate tunnel bomb underneath key industrial district,"" 9News.com.au, August 3, 2016.",START Primary Collection,0,0,0,0,,8
201608030038,2016,8,3,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,1,The incident occurred in a town in the south west of Aleppo.,"08/03/2016: Assailants fired projectiles that landed and detonated in southwestern Aleppo city, Syria. At least 10 people were killed in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Unknown,Districts,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Syrian regime forces roll back rebel gains in Aleppo,"" Gulf News, August 3, 2016.",,,START Primary Collection,-9,-9,0,-9,,8
201608050049,2016,8,5,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,The incident occurred in Ramousa quarter in Aleppo.,"08/05/2016: Assailants, including suicide bombers in explosives-laden vehicles, attacked a Syrian Army artillery base in Ramousa neighborhood, Aleppo, Syria. This was one of three coordinated incidents in Ramousa on the same day. There were an unknown number of casualties in the ensuing clashes. Both Ahrar al-Sham and Al-Nusrah Front claimed responsibility for the attacks.",1,1,0,1,1.0,Insurgency/Guerilla Action,1.0,1,1,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Syrian Army,Artillery Base,200.0,Syria,,,,,,,,,,,,,,,,,Ahrar al-Sham,,Al-Nusrah Front,,,,,0.0,0.0,,0,-99.0,0.0,1.0,7.0,"Posted to website, blog, etc.",1.0,6.0,Video,,,,0.0,6,Explosives,15.0,Vehicle,6.0,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",13.0,Unknown,,,,,,,Explosives-laden vehicles and tanks were used in the attack.,,0.0,,,0.0,,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Syrian rebels break through Aleppo siege,"" MaltaToday, August 7, 2016.","""Syrian rebel coalition attack military base and academies in Aleppo to break government seige,"" International Business Times UK, August 6, 2016.","""Battle for key military base rages in Syria's Aleppo,"" Al Jazeera - English, August 6, 2016.",START Primary Collection,0,0,0,0,"201608050049, 201608050050, 201608050051",8
201608050050,2016,8,5,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,The incident occurred in Ramousa in Aleppo.,"08/05/2016: Assailants attacked a Syrian Armed Forces (SAF) academy in Ramousa neighborhood, Aleppo, Syria. This was one of three coordinated incidents in Ramousa on the same day. There were an unknown number of casualties in the ensuing clashes. Both Ahrar al-Sham and Al-Nusrah Front claimed responsibility for the attacks.",1,1,0,1,1.0,Insurgency/Guerilla Action,1.0,1,0,3,Bombing/Explosion,,,,,4,Military,28.0,Military Recruiting Station/Academy,Syrian Armed Forces (SAF),Academy,200.0,Syria,,,,,,,,,,,,,,,,,Ahrar al-Sham,,Al-Nusrah Front,,,,,0.0,0.0,,0,-99.0,0.0,1.0,7.0,"Posted to website, blog, etc.",1.0,6.0,Video,,,,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",13.0,Unknown,,,,,,,,,,,Tanks were used in the attack.,,0.0,,,0.0,,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Syrian rebels break through Aleppo siege,"" MaltaToday, August 7, 2016.","""Syrian rebel coalition attack military base and academies in Aleppo to break government seige,"" International Business Times UK, August 6, 2016.","""Battle for key military base rages in Syria's Aleppo,"" Al Jazeera - English, August 6, 2016.",START Primary Collection,0,0,0,0,"201608050049, 201608050050, 201608050051",8
201608050051,2016,8,5,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,The incident occurred in Ramousah area in Aleppo.,"08/05/2016: Assailants attacked a Syrian Armed Forces (SAF) academy in Ramousa neighborhood, Aleppo, Syria. This was one of three coordinated incidents in Ramousa on the same day. There were an unknown number of casualties in the ensuing clashes. Both Ahrar al-Sham and Al-Nusrah Front claimed responsibility for the attacks.",1,1,0,1,1.0,Insurgency/Guerilla Action,1.0,1,0,3,Bombing/Explosion,,,,,4,Military,28.0,Military Recruiting Station/Academy,Syrian Armed Forces (SAF),Academy,200.0,Syria,,,,,,,,,,,,,,,,,Ahrar al-Sham,,Al-Nusrah Front,,,,,0.0,0.0,,0,-99.0,0.0,1.0,7.0,"Posted to website, blog, etc.",1.0,6.0,Video,,,,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",13.0,Unknown,,,,,,,,,,,Tanks were used in the attack.,,0.0,,,0.0,,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Syrian rebels break through Aleppo siege,"" MaltaToday, August 7, 2016.","""Syrian rebel coalition attack military base and academies in Aleppo to break government seige,"" International Business Times UK, August 6, 2016.","""Battle for key military base rages in Syria's Aleppo,"" Al Jazeera - English, August 6, 2016.",START Primary Collection,0,0,0,0,"201608050049, 201608050050, 201608050051",8
201608050052,2016,8,5,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,,"08/05/2016: Assailants fired projectiles that landed and detonated in western Aleppo city, Syria. At least 12 people were killed in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Unknown,Areas,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""2ND LEAD,"" Deutsche Presse-Agentur, August 5, 2016.",,,START Primary Collection,-9,-9,0,-9,,8
201608060051,2016,8,6,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,The incident occurred in Hamdaniyeh neighborhood in Aleppo.,"08/06/2016: Assailants fired projectiles that landed and detonated in Hamdaniyeh neighborhood, Aleppo, Syria. At least seven people were killed and 13 others were injured in the attack. Jaish al-Mujahideen (Syria) claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Hamdaniyeh Neighborhood,Neighborhood,200.0,Syria,,,,,,,,,,,,,,,,,Jaish al-Mujahideen (Syria),,,,,,,0.0,,,0,-99.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Rockets were used in the attack.,7.0,0.0,0.0,13.0,0.0,0.0,1,4.0,Unknown,-99.0,Unspecified property was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""At least 7 civilians killed in rocket attacks on Aleppo,"" EFE, August 6, 2016.","""Syria: Alleged Cease-Fire Violations by Regime, Allies; Anti-Regime Hostilities 8 August 2016,"" Summary, August 7, 2016.","""Syria rebels claim to have broken Assad regime's siege of Aleppo after more than 600 deaths during five days of bloody fighting,"" Big News Network, August 6, 2016.",START Primary Collection,0,0,0,0,,8
201608060052,2016,8,6,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,The incident occurred in the al-Amiriya neighborhood.,"08/06/2016: An explosives-laden vehicle detonated in al-Amiriya neighborhood, Aleppo, Syria. There were no reported casualties in the blast. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Syria opposition says rebels break siege on Aleppo,"" Al Jazeera, August 6, 2016.","""Battle for Aleppo: Al-Nusra Rebels Storm Artillery Base, Claim to Break Siege,"" Sputnik, August 6, 2016.",,START Primary Collection,-9,-9,1,1,,8
201608110031,2016,8,11,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,,"08/11/2016: Assailants fired projectiles at a cement plant in Aleppo city, Syria. There were no reported casualties in the attack. Both the Southern Front and the Free Syrian Army claimed responsibility for the incident. Sources also attributed the attack to the Islamic State of Iraq and the Levant (ISIL) and Al-Nusrah Front.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,5.0,Industrial/Textiles/Factory,Unknown,Cement Plant,200.0,Syria,,,,,,,,,,,,,,,,,Southern Front,First Army,Free Syrian Army,Jaish al-Tahrir,Islamic State of Iraq and the Levant (ISIL),,,0.0,0.0,0.0,0,-99.0,0.0,1.0,7.0,"Posted to website, blog, etc.",1.0,7.0,"Posted to website, blog, etc.",0.0,,,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars and missiles were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A tank was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Syria: Alleged Cease-Fire Violations by Regime, Allies; Anti-Regime Hostilities 12 August 2016,"" Summary, August 12, 2016.","""Syria: Alleged Cease-Fire Violations by Regime, Allies; Anti-Regime Hostilities 13 August 2016,"" Summary, August 12, 2016.","""Russian Terrorism and Counterterrorism Highlights 11 August 2016,"" Summary, August 11, 2016.",START Primary Collection,0,1,0,1,,8
201608110032,2016,8,11,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,,"08/11/2016: Assailants fired projectiles at the Castello Shopping Center in Aleppo city, Syria. There were no reported casualties in the attack. Both the Southern Front and the Free Syrian Army claimed responsibility for the incident. Sources also attributed the attack to the Islamic State of Iraq and the Levant (ISIL) and Al-Nusrah Front.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,7.0,Retail/Grocery/Bakery,Castello Shopping Center,Shopping Center,200.0,Syria,,,,,,,,,,,,,,,,,Southern Front,,Free Syrian Army,Jaish al-Tahrir,Islamic State of Iraq and the Levant (ISIL),,,0.0,0.0,0.0,0,-99.0,0.0,1.0,7.0,"Posted to website, blog, etc.",1.0,6.0,Video,0.0,,,1.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars and improvised rocket launchers were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Russian Terrorism and Counterterrorism Highlights 11 August 2016,"" Summary, August 11, 2016.","""Syria: Alleged Cease-Fire Violations by Regime, Allies; Anti-Regime Hostilities 11 August 2016,"" Summary, August 11, 2016.",,START Primary Collection,0,1,0,1,,8
